id,proper,ra,dec,mag,con,dist,spect
74556,Zubeneschamali,15.283449,-9.382917,2.61,Lib,56.7537,B8V
74564,,15.284968,71.823901,5.02,UMi,122.1001,K4III
74595,,15.291917,-58.801208,4.07,Cir,30.553,A3V
74608,,15.294136,-63.610465,4.85,Cir,125.0,K2.5III
74628,,15.297178,-30.148673,4.35,Lup,99.9001,K1II/III
74667,,15.306807,20.572778,5.68,Ser,109.2896,G5IV
74672,,15.307257,-0.461234,5.88,Ser,222.7171,K5III
74682,,15.308897,-47.875272,4.27,Lup,102.8807,B8V
74712,,15.313651,-60.496334,5.43,Cir,100000.0,O7Iab:
74717,,15.315181,-68.679545,2.87,TrA,56.3698,A1V
74721,,15.315661,-40.788222,5.59,Lup,167.7852,B9V
74746,,15.321888,1.765408,5.04,Ser,25.3807,F8III-IV
74814,,15.334763,51.958515,5.65,Boo,67.659,A4V
74820,,15.335714,29.616209,5.51,CrB,82.7815,K0III
74868,Pherkad,15.345483,71.834016,3.0,UMi,149.2537,A3II-III
74890,,15.350554,0.715337,5.35,Ser,73.3676,K3III
74898,,15.352114,-5.824853,5.54,Lib,92.6784,K1III
74912,,15.356201,-40.647518,3.22,Lup,271.0027,B1.5IV
74948,,15.36344,-36.261376,3.57,Lup,84.317,K5III
74949,,15.363495,32.933695,5.38,Boo,80.3213,B9Vn
74952,,15.363507,-48.317628,5.65,Lup,14.8126,G2V
74977,,15.368975,-47.927792,4.99,Lup,35.8551,F8V
75027,,15.377014,62.047076,5.99,Dra,136.9863,A0sp...
75028,,15.377048,39.581463,5.56,Boo,595.2381,K4III
75031,,15.377341,63.341439,5.72,Dra,112.8668,K4III
75035,,15.378021,-44.689622,3.37,Lup,156.9859,B2IV-V
75075,,15.385931,-36.858489,4.54,Lup,159.2357,B4V
75079,,15.386265,-60.657176,5.65,Cir,40.3388,F7V
75083,,15.38675,30.287812,4.99,CrB,17.8635,G2V
75094,,15.389625,-59.320787,4.48,Cir,137.5516,B5III + F8
75123,,15.397844,-12.369501,5.72,Lib,172.4138,G8III
75150,,15.403303,-10.322266,4.92,Lib,31.2305,F5IV
75182,Alkalurops,15.408181,37.377167,4.31,Boo,34.6861,F0V
75209,,15.412504,-39.710268,5.36,Lup,124.6883,Ap...
75229,Edasich,15.415494,58.966065,3.29,Dra,31.027,K2III
75272,,15.422285,-38.73362,4.6,Lup,120.3369,A0V
75301,,15.429832,15.428036,5.16,Ser,211.4165,M1III
75336,,15.437389,-68.309167,5.89,TrA,105.042,K0III
75343,,15.438166,34.335996,5.46,Boo,157.9779,K4III
75418,,15.455037,-36.76756,5.46,Lup,131.2336,B5V
75436,,15.459193,-64.531504,5.71,TrA,209.205,K5/M0III
75466,Nusakan,15.463818,29.105703,3.66,CrB,34.2818,F0p
75467,,15.464287,60.670217,5.9,Dra,195.6947,K5III
75501,,15.470947,-16.716484,5.64,Lib,240.3846,K4III
75532,,15.477288,1.842081,5.15,Ser,39.7456,A8IV
75599,,15.490075,-46.732704,5.26,Lup,335.5705,K4III
75713,,15.511223,-16.609464,5.82,Lib,155.7632,K0III
75742,,15.515488,40.833047,5.04,Boo,257.0694,K5III
75743,,15.515514,64.208693,5.74,Dra,94.6074,K0III-IV
75777,,15.523619,77.349352,5.0,UMi,262.4672,K5III
75782,,15.525228,-73.389591,5.4,Aps,380.2281,B1npe
75811,,15.529718,40.899332,4.98,Boo,119.0476,A5V
75874,,15.543528,-19.67046,5.5,Lib,70.0771,A2IV
75894,,15.548673,-16.852844,5.53,Lib,201.2072,B3V
75895,,15.548829,31.359133,4.14,CrB,115.0748,B6Vnn
75901,,15.549427,-1.186399,5.5,Ser,85.9107,K0III
75975,,15.567143,-40.066432,5.82,Lup,352.1127,M2III
75987,,15.569638,-10.064529,4.61,Lib,28.9268,K1IV
76011,,15.574032,-9.183416,5.16,Lib,122.399,B6IV
76027,,15.577033,-28.046983,5.13,Lib,97.561,K2/K3III
76035,Alphecca,15.578128,26.714693,2.22,CrB,23.0097,A0V
76044,,15.580041,10.538867,3.8,Ser,69.9301,F0IV
76065,,15.585681,-41.166757,2.8,Lup,129.0323,B2IV
76075,,15.587476,39.010067,5.14,CrB,189.7533,M2III
76079,,15.587835,53.922144,5.97,Dra,118.0638,K4III:
76100,Zubenelhakrabi,15.592105,-14.789537,3.91,Lib,50.025,K0III
76137,,15.598126,-44.958389,4.55,Lup,131.2336,B3IVp
76142,,15.599182,54.630567,5.77,Dra,78.3085,A2V
76163,,15.603364,-44.396823,5.44,Lup,166.9449,M0III
76190,,15.608121,16.119085,5.93,Ser,52.0562,F3V
76191,,15.608216,10.010176,5.26,Ser,70.8717,K0p
76206,,15.612,-66.317037,4.11,TrA,61.8429,K0III
76235,,15.61707,-28.135079,3.6,Lib,68.5871,K3III
76274,,15.625562,54.508733,5.85,Dra,109.1703,K1III:
76284,,15.62755,69.283344,5.65,UMi,235.2941,M0III
76297,,15.630011,-23.141698,5.79,Lib,84.246,K0III
76299,,15.630441,40.353433,5.25,Boo,52.0291,G8III-IV
76317,,15.634232,-42.567348,4.34,Lup,67.0241,K4.5III
76333,,15.637833,46.797751,5.76,Boo,35.7015,F2V
76334,,15.637855,-21.016327,5.82,Lib,87.3362,K0III
76359,,15.642833,50.423283,5.84,Boo,115.4734,G8III
76365,,15.64427,-29.777754,3.66,Lib,112.4859,B2.5V
76383,,15.647079,-52.372695,5.43,Nor,125.3133,B9V
76392,,15.648488,-19.301892,5.36,Lib,95.4198,G8III/IV
76433,,15.656299,36.635812,4.64,CrB,145.1379,B7V+...
76469,,15.662772,-34.411926,4.66,Lup,67.3401,G8/K0III
76480,,15.665726,-59.908338,5.95,Nor,30.931,F6V
76506,,15.67136,-23.818078,4.97,Lib,117.2333,K3III
76514,,15.672598,-73.446685,5.64,Aps,239.2344,B8IV
76574,,15.683083,16.024588,6.0,Ser,185.8736,G8III
76593,,15.686505,-44.661205,4.64,Lup,17.4368,F5IV-V
76616,,15.692516,19.670401,4.51,Ser,58.2751,A1V
76630,,15.696504,12.847528,5.34,Ser,67.3854,A0p Sr
76641,,15.698527,-76.081959,5.95,Aps,129.199,B9V
76642,,15.698532,18.464037,5.8,Ser,53.0786,A2m
76644,,15.699111,-19.678828,4.75,Lib,94.6074,K5III
76702,,15.710645,-37.424935,5.23,Lup,79.9361,G8/K0III
76709,,15.711395,-34.710407,4.75,Lup,111.4827,B5V
76716,,15.712381,26.295637,3.81,CrB,44.7828,A1Vs
76721,,15.714107,52.360903,5.48,Boo,91.5751,B9p...
76760,,15.721161,-84.465273,5.57,Oct,66.1376,A2V
76812,,15.73314,32.515807,5.57,CrB,74.6269,G9III:
76816,,15.733839,2.515173,5.86,Ser,14.6585,G5V
76819,,15.734299,77.794493,4.29,UMi,113.1222,A3Vn
76824,,15.734556,-15.672834,5.41,Lib,45.7457,A6IV
76835,Unukalhai,15.737798,6.425627,2.63,Ser,22.6757,K2III
76850,,15.739633,-41.819089,5.93,Lup,143.8849,A0V + B
76927,,15.756523,5.447315,5.57,Ser,113.3787,A1V
76991,,15.768233,-1.804193,5.39,Ser,137.931,B8III
76997,,15.769793,15.421826,3.65,Ser,47.5511,A3V
77022,,15.77406,7.353073,4.42,Ser,12.1242,G0Vvar
77036,,15.776337,55.474791,5.94,Dra,269.5418,K3III
77041,,15.777772,62.599557,5.19,Dra,87.7193,A2IV
77050,,15.77895,-34.682454,5.61,Lup,117.9245,B8V
77100,,15.788144,14.115348,5.71,Ser,76.6871,A3V
77135,,15.793867,55.376627,5.85,Dra,73.8007,A3m
77154,,15.798078,-65.442291,5.54,TrA,111.9821,A5
77176,,15.803696,13.789078,5.98,Ser,144.7178,K2III
77206,,15.80956,28.156749,5.89,CrB,100000.0,C00 (F8pe)
77214,Gudja,15.812327,18.141564,4.09,Ser,117.096,M1III
77228,,15.815777,-3.818513,5.53,Lib,54.0249,A5IV
77276,,15.82657,26.068394,4.59,CrB,52.1376,G5III-IV
77280,,15.827002,-3.430208,3.54,Ser,52.0021,A0V
77305,,15.83264,-48.912408,5.86,Nor,59.5948,A2IV
77326,,15.835304,-53.20977,5.78,Nor,94.518,B8V
77342,,15.838207,2.196509,5.21,Ser,83.8223,G8III
77386,,15.846935,4.47773,3.71,Ser,21.5983,A2m
77398,,15.849316,-33.627165,3.97,Lup,59.8444,B9.5III-IV
77399,,15.849652,-25.751295,4.63,Sco,151.7451,B1.5Vn
77409,,15.851891,-55.055533,5.74,Nor,662.2517,B2II
77420,,15.85387,35.657382,4.79,CrB,30.4971,K0III-IV
77424,,15.854331,-3.090497,5.09,Ser,49.7512,A3Vn
77426,,15.85442,20.977919,4.74,Ser,114.9425,K5III
77442,,15.858736,-47.0608,6.0,Nor,137.741,K1IV
77502,,15.871269,55.826713,5.81,Dra,102.8807,G8III:
77524,,15.877903,42.451518,4.6,Her,15.8932,F9V
77575,,15.888905,-20.16704,5.04,Lib,94.8767,B3V
77604,,15.893533,-25.327142,4.59,Sco,154.0832,B2.5Vn
77617,,15.897093,-16.729293,4.13,Lib,51.6529,K0III
77622,,15.89831,-24.533157,5.38,Sco,128.866,B5V
77623,,15.898851,-23.978094,5.41,Sco,130.8901,B2V
77666,,15.909615,20.310968,5.45,Ser,156.4945,M0III
77671,,15.910516,43.138567,5.35,Her,200.4008,M3III
77673,,15.910981,-25.243741,5.87,Sco,157.9779,B8III/IV
77703,,15.916768,-19.382926,5.95,Lib,236.4066,B2/B3V
77716,,15.919083,-63.430727,2.83,TrA,12.3778,F2III
77746,,15.924891,-68.603001,5.11,TrA,370.3704,G6VII
77748,,15.925023,-26.265993,5.63,Sco,125.1564,A3V
77750,,15.925166,42.566193,5.73,Her,164.4737,B9p
77754,,15.925665,-60.177647,5.78,Nor,51.2558,Amvar
77776,,15.929884,37.946958,5.43,CrB,41.5628,F0IV
77808,,15.934982,-60.482477,5.76,TrA,66.0066,A3V
77836,,15.940882,15.661617,3.85,Ser,11.2537,F6V
77868,Iklil,15.948077,-29.214073,3.87,Sco,144.7178,B2IV/V
77869,,15.948193,-33.966134,5.14,Lup,42.3729,A3V
77870,,15.948366,-33.964281,5.59,Lup,46.0617,B9V
77896,,15.954048,14.41448,5.54,Ser,73.9645,K1IV
77906,,15.955924,-36.185344,5.78,Lup,242.7184,K0/K1III+..
77923,,15.959794,26.87788,4.14,CrB,67.8887,K3III
77932,,15.96124,-20.98308,5.84,Sco,141.2429,B3V
77944,,15.963196,54.749762,4.96,Dra,33.5796,F0IV
77971,,15.969825,-14.279358,4.95,Lib,143.472,B8Ia/Iab
78010,,15.976352,-24.831488,5.43,Sco,170.3578,B5V
78029,Fang,15.980865,-26.114105,2.89,Sco,179.5332,B1V + B2V
78040,,15.982697,36.643773,5.61,CrB,234.192,K5III
78043,,15.982821,-65.037585,5.74,TrA,272.4796,B7III
78087,,15.991743,-41.744436,4.99,Lup,133.6898,G8III
78148,,16.002036,-38.396706,3.42,Lup,135.5014,B2.5IV
78164,,16.005447,-16.53335,5.47,Lib,35.2113,F7V
78165,Dschubba,16.005557,-22.62171,2.29,Sco,150.6024,B0.2IV
78199,,16.013231,-8.411353,5.53,Lib,150.1502,A0Vs
78205,,16.014204,4.427363,5.82,Ser,75.0751,K0III:
78223,,16.017412,33.303509,5.39,CrB,17.2354,G2V
78244,,16.020644,17.818397,5.1,Her,76.9231,G8III
78256,,16.024047,29.851061,4.98,CrB,95.6023,A0p...
78290,,16.031532,58.565251,4.01,Dra,21.0349,F8IV-V
78304,,16.034877,52.915917,5.93,Dra,248.7562,K5III
78316,,16.038248,22.804454,4.82,Ser,54.8847,A3V
78354,,16.046634,46.036705,4.72,Her,113.8952,B9III
78400,,16.053579,-49.229695,4.65,Nor,67.2948,G8III
78410,,16.055379,36.631787,5.79,CrB,200.8032,A2V+...
78411,,16.05573,-25.86524,4.96,Sco,63.6537,K3III
78416,,16.05672,-38.602541,4.9,Lup,122.549,B6III/IV
78422,,16.058718,76.793939,5.73,UMi,157.4803,A3V
78423,,16.058931,-57.775064,4.63,Nor,39.3856,A7IV
78426,,16.059545,-32.000538,6.0,Lup,55.2181,F5IV/V
78507,,16.076899,-37.862951,5.91,Lup,37.8788,F3V
78580,Acrab,16.09062,-19.805453,2.56,Sco,123.9157,B0.5V
78581,Acrab B,16.09071,-19.80186,4.9,Sco,122.1001,B2V
78628,,16.098851,-72.400898,5.7,Aps,89.2061,K1IIICNII
78637,,16.101772,-23.606315,5.9,Sco,161.2903,B8V
78653,,16.105475,67.810134,5.44,Dra,77.821,A0Vn
78673,,16.108176,-45.173185,4.73,Nor,37.5094,Am
78678,,16.109874,-36.802288,4.22,Lup,127.0648,B2.5Vn
78693,,16.113452,-20.669192,3.93,Sco,144.5087,B1V
78730,,16.121168,-36.755676,5.72,Lup,54.7945,F0/F2V
78750,,16.123424,-20.868764,4.31,Sco,89.1266,G6/G8III
78766,,16.126782,-12.74541,5.75,Sco,112.3596,B9V
78767,,16.127094,9.891743,5.63,Ser,99.0099,A7V
78804,Marsic,16.134591,17.04698,5.0,Her,112.7396,G8III
78810,,16.135439,-26.326679,5.35,Sco,146.8429,M2III
78832,,16.141132,8.53431,5.69,Ser,247.5248,M3.5IIIa
78858,,16.145478,-23.685416,5.86,Sco,136.0544,B9V
78861,,16.146162,44.934906,4.23,Her,62.5391,B9MNp...
78879,,16.149529,36.490944,4.73,CrB,35.7782,K0III-IV
78880,,16.149689,3.454475,5.93,Ser,121.5067,K5III
78897,,16.153115,6.378695,5.93,Ser,28.3126,K1+...
78913,,16.155154,-57.934318,5.57,Nor,85.8369,B9V
78955,,16.164033,-3.466729,5.39,Ser,146.8429,K4III
78959,,16.164609,-33.545805,5.5,Sco,125.0,B8V
79040,,16.180424,75.877563,5.48,UMi,189.3939,B8V
79062,,16.18391,-29.41622,5.09,Sco,97.4659,K0III
79080,,16.188256,-41.119803,5.86,Sco,64.7249,F0IV
79109,,16.193899,23.494801,5.74,Her,209.205,M4IIIa
79117,,16.196556,42.374569,5.89,Her,193.7984,K4II+...
79118,,16.196682,36.425094,5.62,CrB,207.0393,K3III SB
79134,Jabbah,16.199926,-19.460708,4.0,Sco,145.3488,B2IV
79135,,16.199997,-10.064253,4.93,Sco,47.7099,A3IV
79147,,16.202032,-8.547576,5.43,Sco,77.3994,A4V
79159,,16.204456,-28.417305,5.67,Sco,93.0233,B9V
79164,,16.205057,-27.926372,4.58,Sco,146.8429,B2V
79248,,16.220953,5.021086,5.46,Her,121.8027,K5III
79257,,16.222984,-55.540947,5.78,Nor,66.7557,F2III
79270,,16.224648,-54.630467,4.95,Nor,131.2336,G4III
79300,,16.230807,-11.837747,5.24,Sco,116.0093,K3III
79352,Yed Prior,16.239094,-3.694323,2.73,Oph,52.4659,M1III
79355,,16.239546,-33.011088,5.91,Sco,174.5201,K0III
79366,,16.24469,33.858613,5.23,CrB,21.0793,F8V
79412,,16.254257,-47.372021,5.13,Nor,118.2033,B8V
79423,,16.257297,-63.685682,3.86,TrA,186.2197,G5II
79425,,16.257955,18.808087,5.72,Her,106.6098,K3III
79431,,16.260352,-8.369442,5.49,Sco,13.9005,G1V
79448,,16.263834,-57.91235,5.61,Nor,129.7017,A5III
79512,,16.278687,-53.811109,5.45,Nor,237.5297,M2IV
79516,,16.279107,29.150261,5.8,CrB,204.499,A3V
79548,,16.283593,-50.068122,4.97,Nor,450.4505,F9Ia
79555,,16.284849,-67.941285,5.95,TrA,52.2193,A4V
79562,,16.287595,59.755023,5.37,Dra,226.7574,M4IIIa
79580,,16.291791,75.75533,4.95,UMi,29.7354,F5V
79639,,16.304973,-28.61402,4.8,Sco,41.2882,A0V:
79640,Yed Posterior,16.305358,-4.692511,3.23,Oph,32.6371,G8III
79696,,16.316783,-14.872825,5.97,Sco,325.7329,K3IIICNpvar
79711,,16.319783,49.038159,5.93,Her,196.0784,K6III
79721,,16.321568,-42.673965,5.44,Nor,106.9519,A3Vn
79738,,16.325758,-30.906716,5.53,Sco,48.2625,F5IV
79750,,16.329011,46.313366,3.91,Her,94.2507,B5IV
79759,,16.330687,-50.155508,4.01,Nor,39.4789,G8III
79766,,16.33199,39.708584,5.48,Her,26.3783,F3IV-V
79805,,16.339119,-78.695745,4.68,Aps,233.6449,M5III
79812,,16.340345,-55.139706,5.76,Nor,102.3541,G6III
79815,,16.340795,-78.667496,5.27,Aps,187.9699,K3III
79837,,16.343939,-24.16932,4.55,Sco,269.5418,A4II/III
79870,Alniyat,16.353143,-25.592796,2.9,Sco,213.6752,B1III
79919,,16.363536,69.109391,5.26,Dra,89.9281,K2III
79928,,16.365338,19.15313,3.74,Her,59.0667,A9III
79938,,16.367875,1.029039,4.82,Ser,27.2702,F0V
79939,,16.368287,30.891996,4.86,CrB,56.243,K0III
79955,,16.372618,33.799052,5.2,CrB,196.4637,M2III
79966,,16.374444,-49.572354,5.32,Nor,141.844,B6IV
79970,,16.374741,-43.912051,5.89,Nor,289.0173,G2Ib
79973,,16.374783,33.703478,5.4,CrB,182.1494,K5III
80069,,16.396437,61.696461,5.67,Dra,155.2795,G8III
80089,Athebyne,16.39986,61.514213,2.73,Dra,28.2326,G8III
80095,,16.400355,-39.19298,5.37,Sco,12.7779,G3/G5V
80101,,16.401718,-20.037327,4.48,Oph,61.1621,K0III
80109,,16.403008,6.948207,5.83,Her,112.3596,A2sp...
80133,,16.407037,55.205096,5.75,Dra,119.9041,A2svar...
80148,,16.408821,-37.566044,5.42,Sco,129.0323,B8V
80157,,16.411046,-29.704663,5.4,Sco,33.0907,G0
80217,,16.42338,37.394079,5.53,Her,74.4602,A5V
80221,Cujam,16.423598,14.03327,4.57,Her,76.6871,B9p Cr
80232,,16.426422,-23.447178,4.57,Oph,110.742,B2V
80238,,16.42874,78.963854,5.55,UMi,42.8816,F0V
80327,,16.450399,-18.456251,4.22,Oph,161.0306,B2Vne
80339,,16.453067,-47.554786,4.46,Nor,162.6016,B4V
80377,,16.462071,-7.597929,5.24,Oph,176.9912,M2 comp
80385,,16.463385,-8.371731,4.62,Oph,40.95,A3m
80402,,16.465918,-64.057942,5.28,TrA,38.8048,F4IV
80406,,16.4664,68.768137,4.94,Dra,149.2537,A0III
80428,,16.470685,-37.179881,5.79,Sco,110.3753,K1IIICN...
80431,,16.470881,-58.599795,5.67,Nor,411.5226,B9III
80442,,16.474422,-70.084401,4.9,TrA,12.1168,F9V
80449,,16.476106,0.665002,5.41,Oph,124.8439,K4IIIp
80460,,16.477373,41.881677,4.83,Her,108.5776,M6III:var
80519,Antares,16.490128,-26.432002,1.06,Sco,169.7793,M1Ib + B2.5V
80538,,16.495091,-46.243229,5.35,Nor,558.6592,B1.5Iap
80549,,16.496367,-14.550879,5.66,Oph,91.3242,G5III/IV
80570,,16.503466,-25.115224,4.79,Sco,126.7427,B3V
80571,Kornephoros,16.503668,21.489613,2.78,Her,42.6621,G8III
80598,,16.50932,20.479188,5.24,Her,192.6782,G8p
80629,,16.513713,-61.633503,5.19,TrA,240.9639,K0II/IIICN.
80637,Marfik,16.515229,1.983923,3.82,Oph,53.0786,A2V
80648,,16.518991,-16.612733,4.29,Oph,74.6826,G8/K0III
80652,,16.520398,22.195458,5.76,Her,257.732,K5III
80665,,16.523037,-34.704366,4.24,Sco,170.068,B2III-IV
80699,,16.528269,-41.817145,5.31,Sco,833.3333,B1Ia
80707,,16.529786,45.598281,5.61,Her,69.3001,A4Vn
80729,,16.535611,-21.46639,4.45,Oph,51.7063,Ap
80744,,16.540463,60.823323,5.92,Dra,113.7656,A2V
80761,,16.543246,5.52122,5.63,Her,118.3432,B9.5III
80762,,16.543415,11.488041,4.84,Her,107.6426,K4III
80819,,16.557609,-78.897148,3.86,Aps,47.9157,K0IV SB
80876,,16.568061,-44.045315,4.86,Nor,100000.0,B0Ia
80880,,16.568384,42.437041,4.2,Her,96.5251,B9Vvar
80895,,16.572044,-70.988097,5.5,Aps,248.139,K1IIICN...
81006,,16.595775,-65.495399,5.5,TrA,104.9318,G8/K0III
81020,Paikauhale,16.598043,-28.216016,2.82,Sco,145.3488,B0V
81043,,16.603113,46.613333,5.83,Her,306.7485,G8II
81044,,16.603174,52.900048,5.53,Dra,130.8901,B9.5Vn
81046,,16.603812,52.924422,5.07,Dra,126.4223,B9V
81054,,16.605958,-2.324584,5.77,Oph,9.7513,K2V
81058,,16.606242,-35.255326,4.18,Sco,105.042,K5III
81059,,16.606268,-42.858861,5.46,Sco,416.6667,O9Ia
81130,,16.619316,-10.56709,2.54,Oph,112.2334,O9.5V
81189,,16.633462,56.01554,5.28,Dra,83.0565,K1III
81224,,16.640637,-43.398426,5.83,Sco,192.3077,B2.5IV
81249,,16.645794,48.928342,4.86,Her,127.0648,M2.5III
81275,,16.651452,-37.21737,5.93,Sco,112.1076,B9.5V+...
81392,,16.677413,4.219789,5.77,Her,90.009,A1V
81411,,16.681978,64.589046,4.84,Dra,225.7336,K1p
81444,,16.688113,31.602726,2.81,Her,10.7158,F9IV
81452,,16.689004,-48.762957,5.57,Ara,100000.0,O5
81460,,16.689756,-68.296123,5.89,TrA,202.8398,B7IV
81474,,16.692884,-17.742167,4.91,Oph,126.4223,G8II/III
81479,,16.693527,26.91688,5.92,Her,43.7445,F2III
81483,,16.694507,-49.651552,5.62,Ara,671.1409,B1II
81484,,16.695134,1.181231,5.74,Oph,55.5864,F2.7III-IV
81491,,16.695961,-33.145759,5.84,Sco,86.881,G1II
81504,,16.698247,-19.924377,5.55,Oph,42.0521,F3V
81583,,16.714933,38.922254,3.48,Her,33.3111,G8III-IV
81602,,16.718126,-77.517435,4.23,Aps,48.1232,K0III
81604,,16.71838,77.513973,5.99,UMi,36.1011,F4V
81716,,16.744374,-53.152313,5.96,Ara,223.2143,G8III
81722,,16.745165,-40.839675,5.64,Sco,163.6661,B3V
81742,,16.750053,-28.509657,5.99,Sco,216.9197,A3IV
81770,,16.754946,56.781857,4.84,Dra,26.1097,F2V
81777,,16.756255,15.745289,5.6,Her,139.0821,M3III
81823,,16.763859,8.582616,5.15,Her,108.5776,K5III
81830,,16.766159,82.037262,4.21,UMi,93.1966,G5IIIvar
81859,,16.772563,-58.503595,5.74,Ara,302.1148,B2IV-V
81878,,16.777779,-67.109691,5.1,TrA,213.6752,Ap
81884,,16.779989,-39.376962,5.48,Sco,88.2613,K0III
81920,,16.788795,-58.341441,5.55,Ara,826.4463,B0Iab
81921,,16.788818,42.238918,5.86,Her,231.4815,M4IIIa
81965,,16.796227,5.246746,5.22,Her,120.6273,B9p (Cr)
82022,Atria,16.811077,-69.027715,1.91,TrA,119.7605,K2IIb-IIIa
82070,,16.820615,45.983323,4.82,Her,55.2486,A2p...
82099,,16.826294,13.261141,5.91,Her,100.1001,A1V
82112,,16.82976,-59.041378,3.77,Ara,91.7431,K5III
82118,,16.830563,-10.783,4.64,Oph,31.9795,F7IV
82144,Larawag,16.83608,-34.293232,2.29,Sco,19.5351,K2IIIb
82151,,16.838717,7.247683,5.48,Her,54.407,A3m
82171,,16.844155,29.806538,5.73,Her,327.8689,M1III
82229,,16.856925,1.215947,5.51,Oph,116.144,A2Vs
82242,,16.859367,-41.230534,5.23,Sco,100000.0,O9e
82253,,16.862573,24.656433,5.03,Her,214.1328,K2II-III
82263,Xamidimura,16.864509,-38.04738,3.0,Sco,153.6098,B1.5IV + B
82294,Pipirima,16.872263,-38.017536,3.56,Sco,145.3488,B2IV
82336,,16.882796,31.701674,5.34,Her,29.1886,F0V
82360,,16.888213,47.416725,5.99,Her,201.2072,K2III
82369,,16.89034,-20.415555,5.86,Oph,26.9397,G5IV
82398,,16.895119,-43.050968,5.95,Sco,232.0186,M3II/III
82419,,16.899924,-42.362025,4.7,Sco,787.4016,B1Iae
82420,,16.900106,-57.909507,5.91,Ara,217.3913,M0III
82421,,16.900131,10.165359,4.39,Oph,75.188,B8V
82424,,16.90051,-41.806389,5.46,Sco,793.6508,B0.5Ia
82464,,16.907484,-42.478891,5.84,Sco,440.5286,F5Ib-II
82477,,16.909731,-42.361313,3.62,Sco,40.568,K4III
82478,,16.909915,-6.153982,5.23,Oph,73.8007,K2III
82512,,16.915324,20.958488,5.39,Her,82.7815,G8III
82523,,16.916251,-41.150858,5.78,Sco,694.4444,O8Iab+...
82550,,16.922825,18.433213,5.35,Her,120.048,K4III
82554,,16.923523,-63.269659,5.99,Ara,144.0922,A0III
82607,,16.93375,65.134796,4.88,Dra,15.2579,F6Vvar
82648,,16.941328,-52.283746,5.94,Ara,116.144,A0III
82669,,16.946677,-23.150346,5.57,Oph,93.1099,A0V
82704,,16.953104,-33.259492,5.48,Sco,290.6977,K5III
82745,,16.961139,9.375033,3.19,Oph,28.0426,K2IIIvar
82802,,16.971651,-50.641185,5.53,Ara,159.2357,B9IV
82826,,16.977006,-55.990141,3.12,Ara,149.0313,K5III
82895,,16.992771,-69.268164,5.79,TrA,241.5459,Ap Si
82898,,16.993069,-53.160438,4.06,Ara,110.6195,K4III
82921,,16.999363,-25.092198,5.88,Oph,165.8375,M1/M2III
82932,,17.001745,-54.597179,5.64,Ara,51.8135,A3V
82941,,17.002641,-24.98907,5.74,Oph,33.7041,F3V
82952,,17.004827,30.926405,3.92,Her,47.5285,A0V
82961,,17.00749,-48.647759,5.98,Ara,106.8376,G5IV
82980,,17.010275,-35.934133,5.95,Sco,98.5222,K2IIICN...
82999,,17.016149,22.632095,5.69,Her,952.381,K3III
83007,,17.017667,-4.222644,4.82,Oph,124.2236,K4III
83058,,17.026767,33.56827,5.27,Her,98.8142,A3IV
83081,,17.03129,-32.143519,5.03,Sco,137.1742,B8V
83112,,17.038526,25.50562,5.76,Her,95.9693,G7III:
83175,,17.052186,14.091947,4.97,Her,121.0654,M3III
83176,,17.052419,-53.237028,5.27,Ara,27.2257,F6V
83221,,17.060917,13.605346,5.91,Her,76.746,A1V
83234,,17.064146,-38.152572,5.91,Sco,64.6831,F3V
83278,,17.073534,-57.712166,5.73,Ara,174.5201,B5IV
83317,,17.080376,-34.12293,4.83,Sco,100000.0,B2Iab
83344,,17.088005,0.702559,6.0,Oph,20.6654,F9V
83351,,17.088929,54.470042,4.91,Dra,27.4348,F5
83358,,17.089636,12.740828,4.89,Her,40.8664,A4IV
83378,,17.092294,-0.89207,5.63,Oph,342.4658,B1V
83435,,17.105014,22.084153,5.56,Her,104.8218,K4III
83436,,17.105608,-37.22759,5.98,Sco,142.2475,A2IV
83581,,17.133907,35.935174,5.41,Her,54.2594,A5m
83597,,17.13746,-17.609052,5.98,Oph,114.9425,K0III
83638,Aldhibah,17.146448,65.714683,3.17,Dra,100.7049,B6III
83639,,17.146539,-30.40373,5.93,Sco,78.2473,Fm
83690,,17.159238,40.777033,5.07,Her,86.5052,K3III
83705,,17.163319,-10.523301,5.43,Oph,41.3223,F5IV
83755,Sabik,17.172968,-15.72491,2.43,Oph,27.0929,A2.5Va
83776,,17.178425,-44.557719,5.06,Sco,96.8054,G8/K0III+..
83847,,17.194077,-48.873399,5.94,Ara,341.2969,M1/M2III
83885,,17.202552,-43.239189,3.32,Sco,22.5276,F3p
83892,,17.204502,-39.506949,5.66,Sco,62.9327,A0/A1V
83919,,17.207725,10.585168,5.32,Oph,334.4482,M2III
83925,,17.209047,62.874337,5.54,Dra,43.0478,F0IV
83968,,17.216266,-32.438332,5.95,Sco,543.4783,B1Ib
83991,,17.221673,-67.196591,5.87,Ara,100.0,K0III-IV
84086,Rasalgethi,17.244127,14.390333,2.78,Her,110.2536,M5IIvar
84121,Sarin,17.250531,24.839204,3.12,Her,23.0362,A3IVv SB
84122,,17.250788,36.809162,3.16,Her,115.4734,K3IIvar
84143,,17.255346,-33.54842,5.6,Sco,100000.0,O9
84144,,17.255635,-14.58414,5.98,Oph,89.3655,K1III
84147,Guniibuu,17.255836,-26.602829,4.33,Oph,5.9333,K2:III:
